Sample,POS_Blank1,POS_Blank2,POS_C_1h_01,POS_C_1h_02,POS_C_1h_03,POS_C_1h_04,POS_C_1h_05,POS_C_1h_06,POS_C_1h_07,POS_C_1h_08,POS_C_1h_09,POS_C_1h_10,POS_C_24h_01,POS_C_24h_02,POS_C_24h_03,POS_C_24h_04,POS_C_24h_05,POS_C_24h_06,POS_C_24h_07,POS_C_24h_08,POS_C_24h_09,POS_C_24h_10,POS_C_6h_01,POS_C_6h_02,POS_C_6h_03,POS_C_6h_04,POS_C_6h_05,POS_C_6h_06,POS_C_6h_07,POS_C_6h_08,POS_C_6h_09,POS_C_6h_10,POS_P_1h_01,POS_P_1h_02,POS_P_1h_03,POS_P_1h_04,POS_P_1h_05,POS_P_1h_06,POS_P_1h_07,POS_P_1h_08,POS_P_1h_09,POS_P_1h_10,POS_P_24h_01,POS_P_24h_02,POS_P_24h_03,POS_P_24h_04,POS_P_24h_05,POS_P_24h_06,POS_P_24h_07,POS_P_24h_08,POS_P_24h_09,POS_P_24h_10,POS_P_6h_01,POS_P_6h_02,POS_P_6h_03,POS_P_6h_04,POS_P_6h_05,POS_P_6h_06,POS_P_6h_07,POS_P_6h_08,POS_P_6h_09,POS_P_6h_10,POS_QC1_1,POS_QC1_10,POS_QC1_11,POS_QC1_12,POS_QC1_13,POS_QC1_2,POS_QC1_3,POS_QC1_4,POS_QC1_5,POS_QC1_6,POS_QC1_7,POS_QC1_8,POS_QC1_9
109.2966__515.85,778.34783,328.77269,886.2673,688.01061,915.9636,395.75134,1255.29746,1312.0599,316.80602,1777.19892,380.56992,638.3746,953.27212,1076.99296,1024.64907,738.41746,951.96159,655.51026,583.089,547.30955,379.33553,1095.10111,1820.10667,2691.65668,1330.96923,329.74383,568.49094,831.14279,863.7997,431.69503,835.66274,866.47088,1202.89106,979.277,128.56481,2509.46229,1940.09251,334.59588,674.84781,234.63336,327.26224,853.1571,494.11074,817.34761,613.82001,120.05728,363.44097,690.14695,824.63627,274.26104,1313.32779,1738.57005,1260.6978,331.05432,766.81208,1404.34943,309.18657,925.26566,741.85729,1104.78561,356.26045,880.40198,1745.17961,921.14595,720.55726,769.86254,706.54069,326.50337,1202.96812,540.46642,1055.16942,258.56545,548.30597,88.94798,204.95867
840.6148__1066.16,31700.1806,7449.56945,8619.20736,20418.4893,13318.266,17772.9797,10754.5374,33150.2419,10609.9937,21088.2006,13525.1894,14365.2951,13948.037,19842.2328,13990.593,27159.9613,12105.6737,21883.5353,14992.0647,29458.5194,4920.38573,35951.7932,33443.7559,17256.2608,12573.5009,9443.30173,10260.9879,23716.9949,10950.5136,8592.46414,14009.8018,17879.2571,18659.0168,10859.0964,22573.333,15917.0886,37751.0477,23398.7619,11426.7265,11928.4624,14283.8549,23316.8779,3685.60831,16155.9705,10602.0071,28424.6433,16186.4789,7828.57329,16592.7561,17178.2948,22977.1608,10842.5583,18356.077,12748.6226,18446.5553,9384.58531,41848.8227,24702.3853,50184.612,13275.0264,56835.114,19533.21,13751.4677,9145.90147,11265.1242,13697.6939,24901.4366,85413.9611,12155.7652,27063.2387,17193.8112,18627.0339,10896.8582,9303.41797,10014.3784
840.6148__962.71,10495.3293,9970.21031,11585.4219,10490.8339,13499.8282,27034.7251,10884.9737,24169.8777,8346.67049,30002.6935,21218.1573,15398.5927,11651.4884,22591.1457,12582.9346,26394.3991,12241.8989,13273.511,36006.7491,19558.5392,29224.4382,31223.2044,41294.1989,13044.8101,16035.0098,11799.3685,13037.7313,22914.5251,15807.2379,9045.80749,14539.4371,12849.4372,22592.1504,13937.7079,56906.9458,21675.5795,18843.3077,16588.9382,11689.4601,11576.172,14064.6835,26280.7396,8705.96002,12576.7449,14740.2018,13471.1555,21329.2099,12545.1072,10345.789,10501.9614,22879.1614,19768.8185,22226.363,17081.0222,59310.2648,10925.3994,2976.51543,14195.3563,15049.4896,29290.7233,41210.9099,22328.223,49156.5266,9603.44002,13756.3813,8457.353,18638.1374,22074.8435,32392.4692,37894.5434,27190.3151,42929.3412,17285.3004,16923.5784,13680.644
840.6151__907.25,14009.3711,8636.44553,8877.13196,14476.7155,13969.0075,11090.1603,9706.14013,24459.203,7588.4791,9549.88449,25619.8999,17690.5541,10439.5776,14136.1993,15833.3595,27572.2554,37127.0539,21421.2535,26641.0903,22615.1382,16168.4131,12645.151,32759.6083,11036.0158,9756.65247,11811.2494,13420.64,15696.9085,12706.9541,9211.46324,11139.1097,63762.8402,18444.2135,13952.245,15328.5248,19183.4111,10681.6281,15240.5628,43207.6195,11940.4273,30433.8691,49959.4975,17036.6746,11316.445,14277.1954,9644.1884,29124.7637,8151.90138,16826.2848,25006.913,10015.6835,5797.78286,31644.9871,30959.5315,25050.0434,8688.12532,17012.9919,11358.6066,2497.20061,20874.206,37439.3855,9243.83029,6953.70167,9330.58404,14986.461,9073.41442,23433.329,27219.5385,21685.4877,16635.2042,16681.6609,13306.412,16478.9631,60090.559,12783.0865
840.6158__732.14,7007.45946,8440.66284,9990.51608,18429.9874,12605.078,45589.7469,9478.37915,37088.3097,8040.84282,19676.4963,19839.8589,12028.4727,13943.8243,32111.113,14920.1002,25994.3144,13820.011,15656.212,18748.0231,38790.0285,13490.6775,8189.27897,14627.436,11864.802,11255.3639,12058.3448,2071.98352,41700.9806,12985.9763,10484.6677,32791.8126,14273.9442,11839.2127,12776.9147,18765.3439,16227.9682,23544.6392,2482.25409,25200.0944,9970.82351,19821.75,23041.1672,7646.60346,14899.1286,32229.5803,15642.8868,29430.6185,9759.20265,15351.3642,12151.3035,16430.759,9868.65976,31201.4296,19555.7434,12281.9211,9490.239,12824.7486,8861.56559,11156.6787,22918.1146,31474.0837,10798.178,40650.6868,11659.3319,11008.6842,6388.99049,10828.4885,26226.0301,55329.8148,33468.384,15702.3729,15986.3911,14918.0696,56684.5404,8292.44757
840.6161__799.26,16137.9757,9728.02276,11207.1951,38771.4653,17077.6378,24572.8712,11337.1271,19938.8072,10572.2249,9699.30546,19497.8388,15791.0228,24359.2975,10967.4194,15653.6275,16752.3187,12228.1321,31544.3022,7322.23838,24246.7223,15796.2997,14544.4825,38033.8564,21230.1325,10571.4968,10935.0413,20945.6372,32297.5595,14680.8729,9398.60597,35992.622,16649.1842,68792.0331,15343.7268,31678.8663,14767.9142,10214.8732,15268.4048,21752.6007,12157.433,24670.1513,33625.1327,27481.3696,86711.2919,14571.3898,14738.4712,9260.02443,11501.0592,13606.1213,24714.9005,9944.5451,6986.28248,18590.4712,22217.8219,13064.6554,12550.3419,66636.0183,15594.1702,59263.9902,12755.5984,78304.3017,14211.6164,12849.7246,11042.976,26714.9633,15500.976,14329.3662,29533.7407,28269.9749,29176.2206,23311.7077,22648.9279,16702.3984,17066.5588,12544.4647
840.6163__1240.32,38651.6235,10083.3922,11541.318,20344.1085,12950.4335,37744.4926,13839.0248,16434.4175,9809.38646,12237.0564,28817.1041,26742.2232,17936.6273,36148.0831,20085.1241,30784.054,22775.8637,21972.6976,23834.8925,9897.45231,15886.32,22682.1494,13960.6422,4751.51411,13986.628,13054.9098,13888.5538,24659.6392,16751.9447,11473.5463,16503.0468,24240.4093,15897.775,16983.1881,25515.6766,15708.7599,14826.1581,21971.2067,14094.6305,13028.8313,18911.2877,28750.9962,22570.2031,35082.1377,12677.2762,46364.9672,18637.1179,11183.4337,21679.3463,37040.4136,12154.8304,10754.3251,18869.9454,15545.6308,50051.8293,13075.6213,20319.1333,14737.0089,22522.1813,11736.3797,63653.9064,15037.1457,20230.2137,10811.8237,14585.8583,15614.1062,14234.7667,18295.3941,3929.56642,17046.3509,11505.6279,30822.0345,21600.4244,9642.33942,15715.8009
840.6176__1130.44,26702.2354,8471.78768,10129.9404,22241.1163,12472.2125,58594.3279,9554.3793,35608.4842,8860.62105,29782.9559,34159.0298,25660.7476,19009.4323,12662.1781,15473.6305,46010.1266,22014.7505,28702.5694,3144.04666,26788.9545,60976.1295,13192.4952,14784.1589,13142.8244,9222.65265,9453.04159,8995.01546,16013.6922,14272.7333,10212.7886,14219.0463,18375.6395,39159.2128,11271.9463,24617.0902,44129.6507,11440.7811,38483.549,23030.0561,14256.6852,36571.1493,29929.9844,13270.9808,10230.2016,9815.95544,14358.8085,50418.104,6616.62463,10261.4571,29195.2941,13601.1853,26802.0341,16527.1557,13375.987,55356.8409,10461.9572,4882.08479,15351.6598,6304.58774,8780.3889,73670.1046,12427.4356,17407.5178,9829.58736,15198.6522,22574.3315,3696.58777,15426.5101,21281.369,71642.015,10928.2252,65608.5983,51602.5987,8557.43268,8719.91983
840.7289__478.98,62548.5007,52415.2638,59672.2179,54612.4205,82526.193,62306.3584,65129.581,110342.167,72734.7426,84215.7969,63768.3203,69090.4233,66036.4414,92412.833,49441.207,79680.7351,75125.5507,83941.1539,71355.6912,84655.8255,61891.5541,72166.7119,59974.4717,96143.5575,94827.4718,51918.0964,72078.5243,101722.094,66259.1603,68236.7571,76677.8046,91504.7024,67815.783,65734.9031,61724.9854,65538.6828,95705.1638,79136.4404,63298.1175,83991.7217,62649.5076,75595.2883,77962.578,73724.6041,88547.0011,31887.1295,100116.08,49693.8155,69426.9609,71559.098,80005.9347,63358.7152,81540.047,77616.6005,71343.8816,62245.0787,62080.9766,48483.3709,72781.0782,74489.0593,93034.6608,66987.0669,76430.2593,74852.0578,85574.4567,64734.5246,67208.8269,69419.488,79994.8645,61951.6968,62128.0976,79105.7663,79573.4882,83824.118,64415.767
840.7299__503.67,39616.6674,61547.2135,42697.1004,59176.423,48432.5796,31765.6032,75176.9624,81014.7225,46484.5221,70739.134,45091.9815,60148.8988,60882.1097,62171.9922,107474.146,96827.4459,63240.3052,59260.4467,66720.4453,95274.3887,73388.6735,78084.5571,93141.9483,36592.0561,43480.9023,68153.0812,55121.7454,74294.7647,73360.1978,67529.5535,41018.9226,73666.1891,58141.2377,43255.963,39481.7063,79032.722,54886.9318,74267.6931,65597.4412,89263.5154,49417.0796,81625.45,47775.6302,48416.0134,54336.9673,65353.3866,133507.389,70251.6022,49635.0999,87802.792,86741.2932,58014.5839,82321.3133,73695.0656,47388.9206,69428.894,59776.0275,44061.7912,49286.6507,54022.4352,81914.6011,49732.5215,49924.579,44280.7909,76275.7764,42755.1136,47664.4591,99669.4382,62548.9855,82842.0112,40438.8813,57081.2125,49111.2844,47630.7357,51005.1305
840.8062__576.13,13554.4453,12274.3352,11695.3694,11562.5854,19873.4113,11217.1421,21303.8649,18754.4859,18801.4232,14128.2094,14977.0277,22435.3933,15487.911,10170.4367,15112.1301,19325.4889,18203.9801,24557.672,14005.4422,21730.6827,10879.3478,18528.0742,16751.9334,18241.1695,23317.8049,27886.3555,11516.9678,23609.5349,17736.5449,15453.2441,10297.1607,14152.8377,25364.646,20751.2838,10300.3183,18942.0107,13276.407,13710.015,12787.1558,16444.3418,9568.72775,19337.3493,18196.0594,16519.277,12773.0138,15062.26,10430.8123,12468.9758,13770.2788,18942.2222,12568.3932,12491.3907,27880.2194,11131.9881,16230.7227,12499.107,20943.0383,17405.7215,16092.0041,8592.50448,15844.5906,20178.524,26149.9224,16629.9233,17193.5881,13702.7176,12990.1957,17518.2028,15988.6174,32656.8267,18706.9935,13465.7813,20836.553,9653.6146,14076.7648
840.9065__478.18,45079.709,44068.2383,41249.1876,42321.9512,46215.3761,43752.0649,50043.4316,54895.7037,34122.8769,111815.736,94987.6088,100216.173,48909.8834,100311.214,58021.8626,48915.0233,53827.443,49673.755,31426.7397,50121.0767,48002.3764,48195.017,52461.5062,63018.4994,41241.5694,50345.1262,41690.7393,50618.7021,115306.346,43660.2168,74190.1378,115320.861,38654.1831,50636.6022,40442.5172,107341.636,50405.6018,45381.2872,99894.8656,47784.9743,39472.764,59980.2571,54584.0828,107691.252,30855.8579,53628.5859,50609.9338,47315.5413,43770.5515,80005.2701,107923.863,41592.805,53918.2961,50767.8117,97415.8234,38692.418,46321.6578,46023.8904,51171.8164,45095.3196,90431.2188,33394.6874,57476.5785,46257.2939,37215.4078,44961.2447,41162.7063,124643.468,46398.5356,117111.577,49404.8932,41939.6764,42911.3087,94842.7058,104370.497
841.0975__242.94,84710.626,79127.5119,97669.2849,89202.0963,58158.2682,81460.3924,63752.6478,133156.238,78195.2141,110647.038,23497.0911,42473.0797,55589.1183,22564.2048,68048.4243,132040.831,27555.689,57935.2603,26743.2892,135875.024,101920.601,113957.844,67961.3797,105831.496,104483.416,47043.1858,40568.8238,26535.9434,56630.6406,42803.8129,20073.157,84679.3948,25231.7394,51157.1269,87460.9857,66333.5569,94039.2435,107167.9,18691.2777,118074.218,17107.6564,68071.8489,46161.328,15859.9557,40498.2411,68438.482,34275.4949,52416.931,23730.2397,119530.988,62354.6076,23564.7724,29758.5252,13435.0801,50446.6006,98058.2032,95460.0479,82252.2071,19819.6703,23344.8821,65606.5448,43157.2345,154139.177,21367.6538,91762.3342,85476.6326,22590.5459,116656.629,107821.985,32215.119,59196.7299,100495.118,93186.0689,44921.8454,46524.0243
841.1073__530.34,15390.3859,18442.2655,9772.29671,21741.643,43396.488,18155.8114,15850.7226,21498.8145,17709.6061,5212.95014,19561.1294,19939.9064,11103.0426,15852.1594,38611.5826,23893.2009,15520.0414,12533.3755,21580.7139,13573.2056,17197.2704,44670.0156,21599.2737,26150.5405,21271.581,36533.5618,10817.841,19446.4084,12332.2984,16553.2125,15553.4426,28300.2881,27985.9079,21061.6785,10716.3492,45479.0168,10341.1959,43390.6253,8707.44888,6567.84754,11501.7568,21923.3924,16961.2177,35547.1976,14869.0465,13063.9315,16054.5,19454.0197,21559.2851,27061.54,19905.1453,12788.0391,24550.2181,20314.1392,9747.18103,17138.9132,1546.92851,18621.113,19898.4673,26062.261,19420.1049,10485.934,23943.9441,15926.443,9208.91965,12419.3983,18824.8148,9131.43871,44138.4916,22710.2972,24994.22,8496.59227,27033.8728,16628.6579,24188.0727
841.1073__396.95,24628.1265,8990.45027,10591.2692,9905.4617,15061.1124,13234.8591,26456.8751,10829.7843,7085.12273,8464.01318,6273.02963,7850.83007,5066.52196,6088.43591,11694.5149,24614.7425,9596.00533,7595.0694,10667.5376,15055.5673,19453.5193,8304.73478,8540.1312,7434.94671,10620.3163,8297.51446,6614.66482,8675.39641,20177.5913,31072.9956,12782.7371,14556.2475,9271.88751,7774.7346,7000.22186,7782.198,8080.45897,9843.84108,14077.1624,6824.51963,8391.22913,20157.0129,6067.1854,16177.2123,5370.51451,6630.04568,7544.51409,11459.5346,20087.1327,8105.65722,16776.5685,5018.27206,8943.64606,11349.7043,12584.4851,11081.8593,6884.47176,13009.1748,13714.2536,6429.29848,14653.1774,7165.20967,17169.1431,26905.3234,15239.7857,4249.86927,6252.87065,41487.7827,20616.0945,8437.56926,10566.4941,8884.87325,8893.51778,7188.19827,10417.7638
841.1654__477.7,25012.2109,23044.0224,35677.4212,54920.149,80663.6482,33686.8987,27486.0909,39227.3718,28242.8284,31345.5261,79978.0629,45431.641,21561.5024,39924.9289,62523.386,66683.656,3308.99188,59933.3434,58025.4326,71937.0221,25752.0044,24891.8559,90972.4168,26805.7651,27972.1601,24751.5577,54754.9633,54025.1301,52591.9643,63987.6188,36228.4373,17141.3126,33897.286,31261.4231,40718.6538,55347.8426,40462.2024,64597.6707,50576.6217,29128.5236,20035.6099,31158.9704,26404.6745,81065.012,22242.8164,31220.3984,83572.6449,42298.4354,37619.6962,30520.3159,52353.0267,18636.8075,50802.5851,63316.2166,19588.1642,26382.8941,26627.1082,59171.0624,26668.3204,47661.0347,33419.4234,25637.5787,31122.2225,24517.108,11396.2566,55366.5402,36893.1582,63757.5649,55498.0996,69101.6141,35856.0982,26756.7163,40554.206,53674.9776,6071.44428
841.3796__481.13,20785.9563,20673.735,21634.4995,7676.94962,22037.6741,22519.3494,12687.4422,24472.2164,12883.2135,17635.4369,30645.9302,10621.7115,14654.9863,22145.124,22028.2806,14458.1086,21471.2619,20410.0335,27585.1299,31045.0263,23718.8521,20376.6192,43606.6275,20143.2066,17978.3611,29192.9471,16564.6692,15747.6024,24428.6908,23932.0339,21912.4006,21758.8733,21559.2708,15345.422,27004.5923,22658.1797,29236.7188,23653.5346,20115.2401,24593.2891,21672.738,20962.535,15637.2614,18134.6284,17395.7975,11444.8064,22802.666,20549.3096,13253.1978,21505.5583,27799.9719,18249.0928,53770.4399,24246.0566,35735.9939,37481.5635,24618.5601,17048.3992,17954.3554,9605.60515,28544.4679,23969.9567,24693.2697,1476.03537,18717.7755,8048.27588,22740.2392,16558.7098,26044.1833,22819.8122,32291.7721,11963.5398,23303.6533,19549.7868,17431.7247
841.3914__395.03,7071.93352,15314.7501,7648.37028,15292.9228,15991.8101,14071.9921,14156.8196,16272.3035,13939.1158,9470.63961,7251.96641,37333.3932,6018.78413,9442.6041,10383.7569,18248.3056,5314.73016,9643.54457,9100.1598,9910.54788,6334.05295,5257.93998,7529.77537,18303.2132,7172.14528,8274.25235,29532.8821,15649.8828,9326.69317,13017.2585,17776.9132,8416.34007,28801.1728,9440.0495,16796.3533,1974.94737,12563.6159,6905.48476,8760.99238,8402.2781,13565.9843,16512.1584,13772.3088,12451.6292,5391.12623,24364.141,15399.4419,14460.196,9321.28814,17487.9264,8744.72369,16176.9282,35375.8177,16372.4391,22182.1378,13314.0428,15834.1834,25546.0454,3706.71347,8582.65929,12207.5795,11246.999,12394.6064,15573.4276,5064.07233,12386.6942,11172.0305,27549.7557,8060.58978,14440.6572,14390.5839,7425.35678,12603.8965,20374.1383,7240.23157
841.4238__545.66,16278.7463,18794.3835,36003.4067,22488.4449,20924.5768,44773.4529,21960.2358,41891.7552,19618.608,8293.46416,33808.2153,42822.0045,32570.1962,60845.861,51573.9279,37863.57,47740.3998,30392.9338,50866.7239,75514.68,29395.1366,72174.1886,25479.9762,39472.8942,24965.6567,38401.9217,28468.9615,36663.1728,29809.7809,47949.7305,61111.5543,82510.55,52054.0624,42166.4869,20888.9696,28445.0879,48061.5277,47685.0026,18534.7302,23153.1077,40231.9726,17100.9138,41834.0871,20343.3159,41483.2268,10208.2685,12304.0281,26790.3095,22804.5889,23816.3084,33107.6018,39772.9328,50675.9976,40028.3814,27825.7837,47762.6301,64512.4686,28237.4694,64966.2369,16012.4636,32295.7638,28001.4504,28188.4301,51509.1814,53428.7891,27973.4841,2292.31288,36623.1198,33048.2443,40639.9812,27128.5884,24828.657,52123.6498,31805.7577,30253.7784
841.5933__546.87,13334.4164,11807.4378,15453.0523,30760.9839,17262.4488,24895.767,23703.0095,19534.986,35506.3774,14272.5911,9220.4471,16381.086,30657.0625,26439.1324,49155.0602,19915.3509,67105.9373,47733.9691,32009.6515,49270.9304,32106.2272,19243.5977,31972.1041,65824.2752,59097.4435,20147.2359,42327.3153,55753.2025,48409.6231,58674.4581,61242.3543,27107.4232,18443.4101,35551.7721,46464.7845,46398.5149,15738.5784,35905.8326,29726.2368,26145.7982,14343.0642,21627.6657,14134.0756,16299.4693,34660.8639,37961.7723,45511.64,23208.9252,58306.7022,37313.8114,42261.9391,60928.4176,70556.7605,19950.2877,28755.6517,26609.0482,36885.9307,45469.5224,75897.8531,28758.2938,36306.9418,32946.2584,94927.6768,37199.4606,67928.5982,9814.26329,26917.43,10364.0886,44328.5312,55601.251,40624.728,15761.0748,26965.4901,16676.0903,30467.171
841.7555__744.4,6357.63572,8549.0746,10280.8382,18783.1888,27754.48,19159.546,21195.7515,20105.9926,20802.2889,39262.2146,30230.8273,26891.0398,50385.7182,44474.6436,63244.6497,20092.2808,33194.119,43503.0462,47781.4956,99221.1971,42185.8004,59266.2528,16313.3553,16391.0571,42178.8751,46504.4868,36483.0792,67124.5746,54650.7044,47238.7898,41021.6484,14887.8969,35645.4312,15618.5071,35039.989,31884.5157,32881.2986,25409.6594,10083.8786,22821.3534,29861.0767,40160.5291,22713.1889,18593.8304,59926.4547,39915.6065,54506.5703,33904.5579,43141.5808,14158.3971,54426.0681,39680.2678,54208.673,66290.1511,38979.6416,29535.5063,39026.457,30438.2316,14453.4045,22464.3998,45604.3375,37355.6815,66820.8087,26095.6863,21249.3861,20116.5523,22792.4737,48323.5405,10534.5402,35344.8092,32362.0962,35717.1702,31495.6736,55885.7367,28223.6536
841.7867__502.26,13229.6902,33872.5119,39289.5518,26601.7894,24943.5935,34240.5683,13557.6927,67089.2492,15796.3217,15761.2675,19194.3166,30047.747,52239.5458,25194.6299,23291.1067,46566.9805,22826.5406,26353.9148,16273.4292,20631.3223,22374.8473,22902.2942,32756.8177,11821.9843,34900.7955,85765.2915,19930.4595,44906.8737,17133.017,37224.8562,22986.8413,28622.3845,58645.3638,19139.0166,16381.4578,22215.1684,97085.8426,17837.3201,66043.6124,39182.0834,25559.7122,25181.2097,37557.0242,20045.2044,16521.9684,20225.2965,32390.5961,67192.2349,73240.7637,20844.4786,46280.602,23617.288,77747.6626,20612.6203,17973.653,18645.8366,20491.6828,36816.2073,10211.7854,14203.3578,50183.4157,41635.877,27876.7506,44941.2826,16790.9277,37046.8282,39753.2565,52596.4537,16656.4896,19711.8228,71523.9368,22099.4807,43596.1714,33163.9994,20574.8662
841.9261__576.46,16826.0151,9002.19175,11524.8825,19725.6139,15925.3366,3530.30868,10291.3986,5946.17847,12361.0947,17353.8509,10320.248,10103.5687,16526.8767,4808.67078,17109.4779,13722.4285,15511.4114,16411.779,11621.879,19539.0123,12260.9093,15909.5043,15382.382,22572.9763,5217.68323,11151.9539,8537.54184,12889.0094,4680.22336,10769.4351,10516.2839,15559.5006,22076.1999,11614.5688,11846.9119,29533.622,17106.877,10276.2866,17460.5167,6598.83609,6226.05869,14509.5772,6819.29214,13726.1857,16748.8802,7301.14589,13685.3053,10341.3879,6678.39733,4407.94084,4458.76043,3093.81587,26700.3577,13809.8157,13196.7804,16577.7599,8219.65941,4853.85736,18996.9105,15366.2732,4582.4193,11028.014,31025.5037,9509.46572,14666.8221,3809.36872,10071.8212,14602.455,13301.3074,13146.2968,8800.72786,12028.0741,12821.309,12024.8271,16085.0835
841.932__1072.99,9145.47665,5879.01519,29263.756,31414.9543,72464.3489,8864.63327,6620.56477,6195.81323,9475.69137,30192.3674,30524.9058,21303.8661,11736.9399,5988.18749,37581.3291,43893.5832,62652.1074,53247.2537,34181.9983,54595.6921,50014.8494,13847.2646,49833.9967,4755.11566,8446.40824,6246.16562,25981.8624,35146.9957,19087.9702,20192.7428,6238.55894,40277.309,44571.2012,23276.2953,13498.3148,44700.6043,37158.1004,19979.3901,8651.07751,42802.4125,18131.5591,43768.1033,1199.10431,20591.2583,17743.5828,46001.352,33232.9365,10301.7874,11248.3842,6741.00853,7075.6287,5947.65668,39434.4804,13215.7218,30732.0977,16754.625,4787.83988,7464.69093,37962.1665,26878.4148,7580.54442,18414.4388,108196.561,5390.09731,29328.3367,5772.92823,13497.2768,28526.2584,28625.3821,15703.6475,14737.7034,40761.1953,6099.14906,9103.54681,5785.37299
